"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"82";2020-04-12;"Colombia";67;9;56;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"83";2020-04-13;"Colombia";76;3;49;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"84";2020-04-14;"Colombia";127;15;35;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"85";2020-04-15;"Colombia";126;4;98;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"86";2020-04-16;"Colombia";128;13;98;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"87";2020-04-17;"Colombia";206;9;84;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"88";2020-04-18;"Colombia";0;0;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"89";2020-04-19;"Colombia";353;26;77;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"90";2020-04-20;"Colombia";185;10;93;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"91";2020-04-21;"Colombia";172;7;0;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"92";2020-04-22;"Colombia";207;10;66;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"93";2020-04-23;"Colombia";205;9;57;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"94";2020-04-24;"Colombia";320;10;76;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"95";2020-04-25;"Colombia";261;8;64;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"96";2020-04-26;"Colombia";237;11;66;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"97";2020-04-27;"Colombia";218;9;77;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"98";2020-04-28;"Colombia";352;16;58;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"99";2020-04-29;"Colombia";258;9;143;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"100";2020-04-30;"Colombia";300;15;28;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"101";2020-05-01;"Colombia";499;21;112;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"102";2020-05-02;"Colombia";279;10;115;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"103";2020-05-03;"Colombia";383;16;56;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"104";2020-05-04;"Colombia";305;18;85;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"105";2020-05-05;"Colombia";640;20;206;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"106";2020-05-06;"Colombia";346;19;135;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"107";2020-05-07;"Colombia";497;10;152;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"108";2020-05-08;"Colombia";595;21;124;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"109";2020-05-09;"Colombia";444;17;145;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"110";2020-05-10;"Colombia";568;18;136;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"111";2020-05-11;"Colombia";550;16;120;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"112";2020-05-12;"Colombia";659;14;146;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"113";2020-05-13;"Colombia";658;16;162;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"114";2020-05-14;"Colombia";680;16;225;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
"115";2020-05-15;"Colombia";606;21;102;"CO";2018;4209239;33981574;11457872;25283976;24364709;12,2
