"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"94";2020-04-24;"Chile";494;6;523;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"95";2020-04-25;"Chile";552;7;419;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"96";2020-04-26;"Chile";473;8;278;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"97";2020-04-27;"Chile";482;9;303;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"98";2020-04-28;"Chile";552;9;383;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"99";2020-04-29;"Chile";520;9;347;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"100";2020-04-30;"Chile";1138;11;523;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"101";2020-05-01;"Chile";985;7;438;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"102";2020-05-02;"Chile";1427;13;554;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"103";2020-05-03;"Chile";1228;13;469;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"104";2020-05-04;"Chile";980;10;374;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"105";2020-05-05;"Chile";1373;5;295;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"106";2020-05-06;"Chile";1032;6;479;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"107";2020-05-07;"Chile";1533;4;475;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"108";2020-05-08;"Chile";1391;9;496;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"109";2020-05-09;"Chile";1247;10;507;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"110";2020-05-10;"Chile";1647;8;445;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"111";2020-05-11;"Chile";1197;11;493;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"112";2020-05-12;"Chile";1658;12;520;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"113";2020-05-13;"Chile";2660;11;740;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"114";2020-05-14;"Chile";2659;22;790;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
"115";2020-05-15;"Chile";2502;26;959;"CL";2018;2159435;12869985;3699740;9500747;9228413;6,2
