"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"105";2020-05-05;"France";1104;333;1366;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"106";2020-05-06;"France";3537;275;1237;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"107";2020-05-07;"France";694;178;1112;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"108";2020-05-08;"France";1284;243;701;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"109";2020-05-09;"France";580;80;256;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"110";2020-05-10;"France";312;70;179;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"111";2020-05-11;"France";453;263;508;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"112";2020-05-12;"France";802;348;1063;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"113";2020-05-13;"France";-165;83;888;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"114";2020-05-14;"France";810;351;933;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
"115";2020-05-15;"France";636;104;843;"FR";2018;13418612;41531775;12026720;34549632;32427475;3,4
