"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"103";2020-05-03;"Portugal";92;20;18;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"104";2020-05-04;"Portugal";242;20;23;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"105";2020-05-05;"Portugal";178;11;31;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"106";2020-05-06;"Portugal";480;15;333;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"107";2020-05-07;"Portugal";533;16;182;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"108";2020-05-08;"Portugal";553;9;164;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"109";2020-05-09;"Portugal";138;12;77;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"110";2020-05-10;"Portugal";175;9;50;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"111";2020-05-11;"Portugal";98;9;0;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"112";2020-05-12;"Portugal";234;19;464;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"113";2020-05-13;"Portugal";219;12;169;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"114";2020-05-14;"Portugal";187;9;16;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
"115";2020-05-15;"Portugal";264;6;130;"PT";2018;2257696;6642139;1383987;5420804;4863018;3,1
