"";"date";"country";"confirmed";"death";"recovered";"iso2c";"year";"mais_de_65";"de_15_a_65";"menos_de_14";"mulher";"homem";"mortalidade_infantil"
"81";2020-04-11;"Ecuador";96;18;43;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"82";2020-04-12;"Ecuador";209;18;90;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"83";2020-04-13;"Ecuador";63;22;96;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"84";2020-04-14;"Ecuador";74;14;99;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"85";2020-04-15;"Ecuador";255;19;84;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"86";2020-04-16;"Ecuador";367;15;58;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"87";2020-04-17;"Ecuador";225;18;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"88";2020-04-18;"Ecuador";572;35;170;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"89";2020-04-19;"Ecuador";446;18;53;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"90";2020-04-20;"Ecuador";660;33;89;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"91";2020-04-21;"Ecuador";270;13;57;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"92";2020-04-22;"Ecuador";452;17;55;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"93";2020-04-23;"Ecuador";333;23;66;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"94";2020-04-24;"Ecuador";11536;16;38;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"95";2020-04-25;"Ecuador";0;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"96";2020-04-26;"Ecuador";0;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"97";2020-04-27;"Ecuador";521;87;191;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"98";2020-04-28;"Ecuador";1018;208;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"99";2020-04-29;"Ecuador";417;12;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"100";2020-04-30;"Ecuador";259;17;1;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"101";2020-05-01;"Ecuador";1402;163;355;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"102";2020-05-02;"Ecuador";1128;308;219;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"103";2020-05-03;"Ecuador";2074;193;1168;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"104";2020-05-04;"Ecuador";2343;5;133;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"105";2020-05-05;"Ecuador";0;0;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"106";2020-05-06;"Ecuador";0;49;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"107";2020-05-07;"Ecuador";-1583;36;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"108";2020-05-08;"Ecuador";-1480;50;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"109";2020-05-09;"Ecuador";253;13;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"110";2020-05-10;"Ecuador";488;410;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"111";2020-05-11;"Ecuador";-50;18;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"112";2020-05-12;"Ecuador";910;182;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"113";2020-05-13;"Ecuador";67;7;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"114";2020-05-14;"Ecuador";16;4;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
"115";2020-05-15;"Ecuador";965;256;0;"EC";2018;1222777;11073075;4788505;8537160;8547197;12,2
